Feature ID	Taxon	Confidence
#q2:types	categorical	categorical
9b15742f790355f69b6f7cf8aad4e1ff	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__	0.9999999959798345
a93af0a98a6e0e979ed986e771f7a4b9	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__	0.9999998153030731
37e0486a835bbcf6a02a74c5cd48ce20	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__	0.9999999843247594
a77cd5378dccbc7529d60dbf27cf21cb	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__	0.9999976003312356
4a99ac41d9f4f2c58d48d6c2820fbd7c	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__ovatus	0.8167204090702561
4aa3a092a97c61ee295c2621f493936a	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__	0.9999999397241783
db27d3a3b5f89f20784d8db86fb0b046	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__	0.9999999860693835
fece1ecf864be35cc91df1302f7f0779	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__; s__	0.998490844881021
55d22311cbeebfb7afbd69541b5c9014	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__	0.9999946053886352
e542a61581c48e3481ce24b9d893a9b4	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__	0.9999999249906352
c56c16c5db3eb252020c64be132f0ce4	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__	0.9999940140338271
760d0b740c486a40af50cc66d5501cd6	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__	0.9999999471425
1b171db8626c1c40c64b28d18c492127	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__	0.9999999962000459
c9e3c8d7619f3d371832ff322fd7f60f	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus	0.9997130881041426
7f1faeaf8298758a7caad16842aa38c8	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__	0.9999999909687602
30592e982234cde29dee39a609fc852d	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__	0.9999999924410901
a8f62c673e59d64c29b932b6839d4845	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.999999999856606
4b45a1163c730f2f1b7f07174fa0a1b9	k__Bacteria; p__Firmicutes; c__Bacilli; o__Turicibacterales; f__Turicibacteraceae; g__Turicibacter; s__	0.9999937897630952
d4de63f0044b6a2fdcdf1ba92844f123	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__	0.9999999881228377
e4a1af2ef69ac6428465226d30933dcc	k__Bacteria; p__Tenericutes; c__Mollicutes; o__RF39; f__; g__; s__	0.9999999810470543
91041c457eecc93dc6fb6059a3a85edc	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus	0.9999983849909978
55c463ee40db0eb798e5ff752444ce5a	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__	0.9402505024501471
8dd8d088ab353b2b27498dc73e02d06a	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0.9085963626620477
90080aef8e2ed3ef51011c2edf269f01	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.9999999029131819
51b6c8c091f7474472db7973615e8191	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__	0.8508736919453153
d62e627443b801304017c1db8b9ba456	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Peptococcaceae; g__rc4-4; s__	0.9999999903217258
95a52518f94e5aa547e76ac44815511c	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__	0.9997946605218939
